/* DATA DESCRIPTION:
Citation:	Gkinis, Vasileios; Dahl-Jensen, Dorthe; Steffensen, Jørgen Peder; Vinther, Bo Møllesøe; Landais, Amaëlle; Jouzel, Jean; Masson-Delmotte, Valerie; Cattani, Olivier; Minster, Bénédicte; Grisart, Antoine; Hörhold, Maria; Stenni, Barbara; Selmo, Enricomaria (2021): Oxygen-18 isotope ratios from the EPICA Dome C ice core at 11 cm resolution [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.939445
Abstract:	Abstract: We present here a high resolution (0.11 m) dataset of the isotopic composition of the ice (δ¹⁸O) from the EPICA Dome-C ice core. The dataset covers the depth range 7.81-3189.89 m (0.05-802.427 ka). Analysis is performed in Copenhagen with a CO~2~ equilibration Mass Spectrometry system (Finnegan MAT 251). Samples of 5 ml are equilibrated with CO~2~ for 6 hours under vibrations, thereafter injected to the mass spectrometer where the ¹⁸O/¹⁶O ratio is obtained on masses 46 and 44. All measurements reported on the SMOW-SLAP scale using a 2-point linear calibration (standards used: Crete: -33.61 ‰ and DC02: -54.11 ‰ . The combined uncertainty of the record is 0.07 ‰. We interpolate the dataset on the AICC2012 chronology.
Keyword(s):	Antarctica; d18O; Dome C; EPICA; ice cores; Isotope ratio; mass spectrometry; water isotopes
Related to:	Gkinis, Vasileios (2011): High resolution water isotope data from ice cores. Zenodo, https://doi.org/10.5281/zenodo.5653088
	Landais, Amaëlle; Masson-Delmotte, Valerie; Stenni, Barbara; Selmo, Enricomaria; Roche, D M; Jouzel, Jean; Lambert, Fabrice; Guillevic, Myriam; Bazin, Lucie; Arzel, O; Vinther, Bo Møllesøe; Gkinis, Vasileios; Popp, Trevor (2015): A review of the bipolar see–saw from synchronized and high resolution ice core water stable isotope records from Greenland and East Antarctica. Quaternary Science Reviews, 114, 18-32, https://doi.org/10.1016/j.quascirev.2015.01.031
Further details:	Seierstad, Inger K; Johnsen, Sigfús Jóhann; Vinther, Bo Møllesøe; Olsen, Jesper (2005): The duration of the Bølling-Allerød period (Greenland Interstadial 1) in the GRIP ice core. Annals of Glaciology, 42, 337-344, https://doi.org/10.3189/172756405781812556
Project(s):	European Project for Ice Coring in Antarctica (EPICA) (URI: https://en.wikipedia.org/wiki/European_Project_for_Ice_Coring_in_Antarctica)
Funding:	Fifth Framework Programme (FP5), grant/award no. EVK2-CT-2000-00077: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/EVK2-CT-2000-00077)
	Fourth Framework Programme (FP4), grant/award no. ENV4980702: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/ENV4980702)
Coverage:	LATITUDE: -75.100000 * LONGITUDE: 123.350000
	DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00
	MINIMUM DEPTH, sediment/rock: 7.755 m * MAXIMUM DEPTH, sediment/rock: 3189.835 m
Event(s):	EDC (EPICA Dome C) (URI: https://en.wikipedia.org/wiki/Dome_C) * LATITUDE: -75.100000 * LONGITUDE: 123.350000 * DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00 * ELEVATION: 3233.0 m * Recovery: 3300 m * LOCATION: Dome C, Antarctica * CAMPAIGN: Dome C * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drill site is 56 km from the site of a previous Dome C core that provided records extending into the last glacial period, and 560 km from the site of the Vostok cores. The completion of the Dome C core was delayed when the first drilling became stuck at 788 m in 1999 (EDC96).
Comment:	The record is not continuous and presents 14 gaps in the following depth ranges:
	1. 120.01 - 120.67 (7 samples)
	2. 234.41 - 234.85 (5 samples)
	3. 288.86 - 290.40 (15 samples)
	4. 656.81 - 659.45 (28 samples)
	5. 1528.56 - 1539.45 (100 samples)
	6. 1583.56 - 1594.45 (100 samples)
	7. 1638.56 - 1649.45 (100 samples)
	8. 1693.56 - 1704.45 (100 samples)
	9. 1748.56 - 1759.45 (100 samples)
	10. 1803.56 - 1814.45 (100 samples)
	11. 2141.81 - 2144.45 (25 samples)
	12. 2238.06 - 2239.6 (15 samples)
	13. 2249.06 - 2317.7 (625 samples)
	14. 2756.16 - 2794.55 (350 samples)
Parameter(s):	Depth, top/min [m] (Depth top) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	Depth, bottom/max [m] (Depth bot) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	Age, dated [ka] (Age dated) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558) * METHOD/DEVICE: Antarctic ice core chronology (AICC2012) (URI: https://doi.org/10.5194/cp-9-1733-2013)
	δ18O [‰] (δ18O) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558) * METHOD/DEVICE: Mass spectrometer Finnigan MAT 251
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Size:	114049 data points
*/
Depth top [m]	Depth bot [m]	Depth sed [m]	Age dated [ka]	δ18O [‰]
49.39	49.50	49.445	0.99256	-51.65
49.50	49.61	49.555	0.99552	-50.53
49.61	49.72	49.665	0.99849	-50.07
49.72	49.83	49.775	1.00145	-50.86
49.83	49.94	49.885	1.00442	-50.65
49.94	50.05	49.995	1.00738	-50.74
50.05	50.16	50.105	1.01035	-50.79
50.16	50.27	50.215	1.01331	-50.76
50.27	50.38	50.325	1.01628	-51.42
50.38	50.49	50.435	1.01924	-51.73
50.49	50.60	50.545	1.02221	-51.08
50.60	50.71	50.655	1.02517	-51.24
50.71	50.82	50.765	1.02814	-51.79
50.82	50.93	50.875	1.03110	-51.68
50.93	51.04	50.985	1.03407	-50.29
51.04	51.15	51.095	1.03703	-50.12
51.15	51.26	51.205	1.03992	-50.90
51.26	51.37	51.315	1.04280	-51.85
51.37	51.48	51.425	1.04569	-52.13
51.48	51.59	51.535	1.04858	-51.52
51.59	51.70	51.645	1.05146	-51.48
51.70	51.81	51.755	1.05435	-50.64
51.81	51.92	51.865	1.05724	-50.51
51.92	52.03	51.975	1.06012	-51.37
52.03	52.14	52.085	1.06301	-50.71
52.14	52.25	52.195	1.06590	-50.31
52.25	52.36	52.305	1.06878	-50.40
52.36	52.47	52.415	1.07167	-49.34
52.47	52.58	52.525	1.07456	-48.99
52.58	52.69	52.635	1.07744	-50.21
52.69	52.80	52.745	1.08033	-50.03
52.80	52.91	52.855	1.08329	-50.28
52.91	53.02	52.965	1.08624	-50.94
53.02	53.13	53.075	1.08920	-50.96
53.13	53.24	53.185	1.09215	-50.03
53.24	53.35	53.295	1.09511	-49.91
53.35	53.46	53.405	1.09807	-50.77
53.46	53.57	53.515	1.10102	-51.93
53.57	53.68	53.625	1.10398	-51.06
53.68	53.79	53.735	1.10693	-50.54
53.79	53.90	53.845	1.10989	-51.37
53.90	54.01	53.955	1.11285	-51.43
54.01	54.12	54.065	1.11580	-50.77
54.12	54.23	54.175	1.11876	-50.61
54.23	54.34	54.285	1.12171	-51.37
54.34	54.45	54.395	1.12467	-51.92
54.45	54.56	54.505	1.12765	-50.24
54.56	54.67	54.615	1.13064	-50.31
54.67	54.78	54.725	1.13362	-50.91
54.78	54.89	54.835	1.13661	-49.93
54.89	55.00	54.945	1.13959	-49.55
55.00	55.11	55.055	1.14257	-50.81
55.11	55.22	55.165	1.14556	-51.51
55.22	55.33	55.275	1.14854	-51.35
55.33	55.44	55.385	1.15153	-50.57
55.44	55.55	55.495	1.15451	-49.87
55.55	55.66	55.605	1.15749	-49.11
55.66	55.77	55.715	1.16048	-49.10
55.77	55.88	55.825	1.16346	-49.66
55.88	55.99	55.935	1.16645	-50.25
55.99	56.10	56.045	1.16943	-50.07
56.10	56.21	56.155	1.17228	-50.60
56.21	56.32	56.265	1.17512	-51.32
56.32	56.43	56.375	1.17797	-52.01
56.43	56.54	56.485	1.18082	-51.79
56.54	56.65	56.595	1.18366	-50.37
56.65	56.76	56.705	1.18651	-50.00
56.76	56.87	56.815	1.18936	-50.77
56.87	56.98	56.925	1.19220	-51.76
56.98	57.09	57.035	1.19505	-51.89
57.09	57.20	57.145	1.19790	-50.71
57.20	57.31	57.255	1.20074	-49.49
57.31	57.42	57.365	1.20359	-49.77
57.42	57.53	57.475	1.20644	-50.05
57.53	57.64	57.585	1.20928	-50.31
57.64	57.75	57.695	1.21213	-50.64
57.75	57.86	57.805	1.21500	-51.02
57.86	57.97	57.915	1.21786	-50.67
57.97	58.08	58.025	1.22073	-48.95
58.08	58.19	58.135	1.22359	-49.13
58.19	58.30	58.245	1.22646	-50.12
58.30	58.41	58.355	1.22932	-50.26
58.41	58.52	58.465	1.23219	-49.63
58.52	58.63	58.575	1.23505	-50.12
58.63	58.74	58.685	1.23792	-50.19
58.74	58.85	58.795	1.24078	-50.22
58.85	58.96	58.905	1.24365	-51.47
58.96	59.07	59.015	1.24651	-51.77
59.07	59.18	59.125	1.24938	-51.86
59.18	59.29	59.235	1.25224	-51.24
59.29	59.40	59.345	1.25511	-49.54
59.40	59.51	59.455	1.25812	-49.16
59.51	59.62	59.565	1.26114	-50.25
59.62	59.73	59.675	1.26415	-50.68
59.73	59.84	59.785	1.26716	-50.47
59.84	59.95	59.895	1.27018	-51.07
59.95	60.06	60.005	1.27319	-50.66
60.06	60.17	60.115	1.27620	-49.62
60.17	60.28	60.225	1.27922	-49.86
60.28	60.39	60.335	1.28223	-50.52
60.39	60.50	60.445	1.28524	-51.26
60.50	60.61	60.555	1.28826	-51.64
60.61	60.72	60.665	1.29127	-51.32
60.72	60.83	60.775	1.29428	-49.97
60.83	60.94	60.885	1.29730	-49.26
60.94	61.05	60.995	1.30031	-49.46
61.05	61.16	61.105	1.30333	-50.66
61.16	61.27	61.215	1.30634	-51.17
61.27	61.38	61.325	1.30936	-50.23
61.38	61.49	61.435	1.31238	-50.29
61.49	61.60	61.545	1.31539	-51.75
61.60	61.71	61.655	1.31841	-52.21
61.71	61.82	61.765	1.32143	-51.62
61.82	61.93	61.875	1.32444	-50.52
61.93	62.04	61.985	1.32746	-49.35
62.04	62.15	62.095	1.33048	-49.13
62.15	62.26	62.205	1.33349	-49.57
62.26	62.37	62.315	1.33651	-50.35
62.37	62.48	62.425	1.33953	-50.73
62.48	62.59	62.535	1.34254	-49.09
62.59	62.70	62.645	1.34556	-48.47
62.70	62.81	62.755	1.34854	-49.01
62.81	62.92	62.865	1.35153	-50.19
62.92	63.03	62.975	1.35451	-50.38
63.03	63.14	63.085	1.35749	-50.59
63.14	63.25	63.195	1.36047	-51.33
63.25	63.36	63.305	1.36346	-50.38
63.36	63.47	63.415	1.36644	-48.49
63.47	63.58	63.525	1.36942	-49.07
63.58	63.69	63.635	1.37240	-50.53
63.69	63.80	63.745	1.37539	-50.51
63.80	63.91	63.855	1.37837	-50.38
63.91	64.02	63.965	1.38135	-50.40
64.02	64.13	64.075	1.38433	-50.78
64.13	64.24	64.185	1.38732	-51.58
64.24	64.35	64.295	1.39030	-50.89
64.35	64.46	64.405	1.39321	-49.85
64.46	64.57	64.515	1.39611	-49.42
64.57	64.68	64.625	1.39902	-48.59
64.68	64.79	64.735	1.40193	-49.01
64.79	64.90	64.845	1.40483	-49.74
64.90	65.01	64.955	1.40774	-49.48
65.01	65.12	65.065	1.41065	-49.51
65.12	65.23	65.175	1.41355	-50.76
65.23	65.34	65.285	1.41646	-51.04
65.34	65.45	65.395	1.41937	-50.53
65.45	65.56	65.505	1.42227	-49.81
65.56	65.67	65.615	1.42518	-51.10
65.67	65.78	65.725	1.42809	-51.71
65.78	65.89	65.835	1.43099	-50.73
65.89	66.00	65.945	1.43390	-50.47
66.00	66.11	66.055	1.43716	-50.41
66.11	66.22	66.165	1.44041	-51.13
66.22	66.33	66.275	1.44367	-50.44
66.33	66.44	66.385	1.44692	-50.04
66.44	66.55	66.495	1.45018	-50.83
66.55	66.66	66.605	1.45344	-50.66
66.66	66.77	66.715	1.45669	-51.13
66.77	66.88	66.825	1.45995	-51.60
66.88	66.99	66.935	1.46320	-50.84
66.99	67.10	67.045	1.46646	-50.08
67.10	67.21	67.155	1.46972	-50.54
67.21	67.32	67.265	1.47297	-50.64
67.32	67.43	67.375	1.47623	-50.73
67.43	67.54	67.485	1.47948	-51.54
67.54	67.65	67.595	1.48274	-51.72
67.65	67.76	67.705	1.48595	-50.79
67.76	67.87	67.815	1.48916	-49.51
67.87	67.98	67.925	1.49237	-50.07
67.98	68.09	68.035	1.49558	-51.72
68.09	68.20	68.145	1.49879	-51.55
68.20	68.31	68.255	1.50200	-50.40
68.31	68.42	68.365	1.50521	-49.54
68.42	68.53	68.475	1.50843	-49.38
68.53	68.64	68.585	1.51164	-49.39
68.64	68.75	68.695	1.51485	-50.15
68.75	68.86	68.805	1.51806	-50.81
68.86	68.97	68.915	1.52127	-50.79
68.97	69.08	69.025	1.52448	-50.91
69.08	69.19	69.135	1.52769	-51.66
69.19	69.30	69.245	1.53090	-52.26
69.30	69.41	69.355	1.53410	-51.70
69.41	69.52	69.465	1.53730	-50.83
69.52	69.63	69.575	1.54049	-50.74
69.63	69.74	69.685	1.54369	-50.00
69.74	69.85	69.795	1.54689	-50.13
69.85	69.96	69.905	1.55009	-50.67
69.96	70.07	70.015	1.55329	-50.72
70.07	70.18	70.125	1.55648	-50.42
70.18	70.29	70.235	1.55968	-50.90
70.29	70.40	70.345	1.56288	-51.50
70.40	70.51	70.455	1.56608	-50.19
70.51	70.62	70.565	1.56928	-49.56
70.62	70.73	70.675	1.57247	-50.68
70.73	70.84	70.785	1.57567	-51.40
70.84	70.95	70.895	1.57887	-51.21
70.95	71.06	71.005	1.58211	-50.57
71.06	71.17	71.115	1.58535	-50.29
71.17	71.28	71.225	1.58860	-50.03
71.28	71.39	71.335	1.59184	-49.67
71.39	71.50	71.445	1.59508	-49.43
71.50	71.61	71.555	1.59832	-50.60
71.61	71.72	71.665	1.60156	-52.37
71.72	71.83	71.775	1.60481	-51.93
71.83	71.94	71.885	1.60805	-50.77
71.94	72.05	71.995	1.61129	-50.31
72.05	72.16	72.105	1.61453	-50.39
72.16	72.27	72.215	1.61777	-50.29
72.27	72.38	72.325	1.62102	-49.87
72.38	72.49	72.435	1.62426	-51.07
72.49	72.60	72.545	1.62750	-50.22
72.60	72.71	72.655	1.63085	-48.70
72.71	72.82	72.765	1.63421	-49.47
72.82	72.93	72.875	1.63756	-50.36
72.93	73.04	72.985	1.64091	-50.98
73.04	73.15	73.095	1.64427	-51.41
73.15	73.26	73.205	1.64762	-51.68
73.26	73.37	73.315	1.65097	-50.19
73.37	73.48	73.425	1.65433	-50.40
73.48	73.59	73.535	1.65768	-52.86
73.59	73.70	73.645	1.66103	-52.26
73.70	73.81	73.755	1.66439	-51.42
73.81	73.92	73.865	1.66774	-51.60
73.92	74.03	73.975	1.67109	-51.07
74.03	74.14	74.085	1.67445	-50.87
74.14	74.25	74.195	1.67780	-50.95
74.25	74.36	74.305	1.68114	-50.82
74.36	74.47	74.415	1.68448	-50.70
74.47	74.58	74.525	1.68782	-49.12
74.58	74.69	74.635	1.69117	-49.07
74.69	74.80	74.745	1.69451	-50.67
74.80	74.91	74.855	1.69785	-51.13
74.91	75.02	74.965	1.70119	-51.58
75.02	75.13	75.075	1.70453	-52.21
75.13	75.24	75.185	1.70787	-52.33
75.24	75.35	75.295	1.71121	-50.24
75.35	75.46	75.405	1.71455	-48.91
75.46	75.57	75.515	1.71790	-50.06
75.57	75.68	75.625	1.72124	-50.69
75.68	75.79	75.735	1.72458	-51.42
75.79	75.90	75.845	1.72792	-50.36
75.90	76.01	75.955	1.73130	-49.23
76.01	76.12	76.065	1.73467	-49.91
76.12	76.23	76.175	1.73805	-52.04
76.23	76.34	76.285	1.74143	-51.49
76.34	76.45	76.395	1.74481	-49.59
76.45	76.56	76.505	1.74818	-49.90
76.56	76.67	76.615	1.75156	-51.96
76.67	76.78	76.725	1.75494	-52.14
76.78	76.89	76.835	1.75832	-50.92
76.89	77.00	76.945	1.76169	-50.98
77.00	77.11	77.055	1.76507	-51.18
77.11	77.22	77.165	1.76845	-52.07
77.22	77.33	77.275	1.77183	-52.04
77.33	77.44	77.385	1.77520	-50.64
77.44	77.55	77.495	1.77858	-48.91
77.55	77.66	77.605	1.78196	-48.87
77.66	77.77	77.715	1.78534	-50.86
77.77	77.88	77.825	1.78872	-51.60
77.88	77.99	77.935	1.79209	-51.51
77.99	78.10	78.045	1.79547	-49.86
78.10	78.21	78.155	1.79885	-49.47
78.21	78.32	78.265	1.80223	-50.57
78.32	78.43	78.375	1.80561	-50.56
78.43	78.54	78.485	1.80899	-51.32
78.54	78.65	78.595	1.81237	-50.81
78.65	78.76	78.705	1.81575	-50.13
78.76	78.87	78.815	1.81912	-49.79
78.87	78.98	78.925	1.82250	-49.80
78.98	79.09	79.035	1.82588	-50.20
79.09	79.20	79.145	1.82926	-50.54
79.20	79.31	79.255	1.83273	-51.56
79.31	79.42	79.365	1.83621	-51.54
79.42	79.53	79.475	1.83968	-50.97
79.53	79.64	79.585	1.84316	-51.53
79.64	79.75	79.695	1.84663	-52.26
79.75	79.86	79.805	1.85010	-52.65
79.86	79.97	79.915	1.85358	-51.40
79.97	80.08	80.025	1.85705	-48.97
80.08	80.19	80.135	1.86053	-49.07
80.19	80.30	80.245	1.86400	-50.01
80.30	80.41	80.355	1.86747	-51.16
80.41	80.52	80.465	1.87095	-51.26
80.52	80.63	80.575	1.87442	-51.15
80.63	80.74	80.685	1.87790	-51.41
80.74	80.85	80.795	1.88137	-51.37
80.85	80.96	80.905	1.88466	-50.83
80.96	81.07	81.015	1.88795	-51.13
81.07	81.18	81.125	1.89124	-51.42
81.18	81.29	81.235	1.89453	-51.59
81.29	81.40	81.345	1.89782	-51.92
81.40	81.51	81.455	1.90111	-51.02
81.51	81.62	81.565	1.90440	-49.59
81.62	81.73	81.675	1.90770	-49.47
81.73	81.84	81.785	1.91099	-49.82
81.84	81.95	81.895	1.91428	-50.58
81.95	82.06	82.005	1.91757	-51.32
82.06	82.17	82.115	1.92086	-51.75
82.17	82.28	82.225	1.92415	-51.17
82.28	82.39	82.335	1.92744	-51.12
82.39	82.50	82.445	1.93073	-51.36
82.50	82.61	82.555	1.93406	-51.15
82.61	82.72	82.665	1.93740	-50.82
82.72	82.83	82.775	1.94073	-48.48
82.83	82.94	82.885	1.94407	-47.33
82.94	83.05	82.995	1.94740	-49.03
83.05	83.16	83.105	1.95073	-48.82
83.16	83.27	83.215	1.95407	-49.69
83.27	83.38	83.325	1.95740	-50.87
83.38	83.49	83.435	1.96074	-51.67
83.49	83.60	83.545	1.96407	-51.70
83.60	83.71	83.655	1.96740	-51.47
83.71	83.82	83.765	1.97074	-50.07
83.82	83.93	83.875	1.97407	-49.83
83.93	84.04	83.985	1.97741	-50.83
84.04	84.15	84.095	1.98074	-50.26
84.15	84.26	84.205	1.98415	-49.49
84.26	84.37	84.315	1.98755	-50.90
84.37	84.48	84.425	1.99096	-51.88
84.48	84.59	84.535	1.99437	-50.93
84.59	84.70	84.645	1.99778	-50.78
84.70	84.81	84.755	2.00118	-51.15
84.81	84.92	84.865	2.00459	-50.53
84.92	85.03	84.975	2.00800	-49.38
85.03	85.14	85.085	2.01141	-49.68
85.14	85.25	85.195	2.01481	-51.24
85.25	85.36	85.305	2.01822	-51.55
85.36	85.47	85.415	2.02163	-50.91
85.47	85.58	85.525	2.02504	-50.43
85.58	85.69	85.635	2.02844	-50.16
85.69	85.80	85.745	2.03185	-50.17
85.80	85.91	85.855	2.03539	-50.56
85.91	86.02	85.965	2.03893	-50.53
86.02	86.13	86.075	2.04247	-50.62
86.13	86.24	86.185	2.04602	-51.76
86.24	86.35	86.295	2.04956	-51.88
86.35	86.46	86.405	2.05310	-50.99
86.46	86.57	86.515	2.05664	-51.98
86.57	86.68	86.625	2.06018	-51.72
86.68	86.79	86.735	2.06372	-51.01
86.79	86.90	86.845	2.06726	-50.82
86.90	87.01	86.955	2.07080	-50.02
87.01	87.12	87.065	2.07435	-49.26
87.12	87.23	87.175	2.07789	-50.19
87.23	87.34	87.285	2.08143	-50.59
87.34	87.45	87.395	2.08497	-51.34
87.45	87.56	87.505	2.08841	-52.09
87.56	87.67	87.615	2.09186	-52.20
87.67	87.78	87.725	2.09530	-50.70
87.78	87.89	87.835	2.09875	-50.90
87.89	88.00	87.945	2.10219	-50.69
88.00	88.11	88.055	2.10564	-50.12
88.11	88.22	88.165	2.10908	-50.33
88.22	88.33	88.275	2.11253	-49.35
88.33	88.44	88.385	2.11597	-48.34
88.44	88.55	88.495	2.11942	-49.01
88.55	88.66	88.605	2.12286	-50.16
88.66	88.77	88.715	2.12631	-50.71
88.77	88.88	88.825	2.12975	-51.61
88.88	88.99	88.935	2.13320	-51.90
88.99	89.10	89.045	2.13664	-51.03
89.10	89.21	89.155	2.14011	-50.99
89.21	89.32	89.265	2.14358	-51.01
89.32	89.43	89.375	2.14705	-50.73
89.43	89.54	89.485	2.15052	-51.45
89.54	89.65	89.595	2.15399	-51.00
89.65	89.76	89.705	2.15746	-49.74
89.76	89.87	89.815	2.16093	-49.61
89.87	89.98	89.925	2.16441	-50.29
89.98	90.09	90.035	2.16788	-50.73
90.09	90.20	90.145	2.17135	-50.42
90.20	90.31	90.255	2.17482	-50.77
90.31	90.42	90.365	2.17829	-51.84
90.42	90.53	90.475	2.18176	-50.65
90.53	90.64	90.585	2.18523	-50.31
90.64	90.75	90.695	2.18870	-51.41
90.75	90.86	90.805	2.19236	-51.33
90.86	90.97	90.915	2.19601	-49.91
90.97	91.08	91.025	2.19967	-50.30
91.08	91.19	91.135	2.20333	-50.92
91.19	91.30	91.245	2.20698	-51.44
91.30	91.41	91.355	2.21064	-52.53
91.41	91.52	91.465	2.21430	-52.59
91.52	91.63	91.575	2.21795	-51.36
91.63	91.74	91.685	2.22161	-50.11
91.74	91.85	91.795	2.22527	-50.11
91.85	91.96	91.905	2.22892	-50.98
91.96	92.07	92.015	2.23258	-50.78
92.07	92.18	92.125	2.23624	-51.45
92.18	92.29	92.235	2.23989	-51.24
92.29	92.40	92.345	2.24355	-50.32
92.40	92.51	92.455	2.24695	-50.08
92.51	92.62	92.565	2.25035	-49.73
92.62	92.73	92.675	2.25374	-50.86
92.73	92.84	92.785	2.25714	-51.41
92.84	92.95	92.895	2.26054	-51.86
92.95	93.06	93.005	2.26394	-51.73
93.06	93.17	93.115	2.26734	-49.30
93.17	93.28	93.225	2.27073	-48.67
93.28	93.39	93.335	2.27413	-49.55
93.39	93.50	93.445	2.27753	-50.00
93.50	93.61	93.555	2.28093	-49.02
93.61	93.72	93.665	2.28433	-49.26
93.72	93.83	93.775	2.28772	-50.03
93.83	93.94	93.885	2.29112	-50.50
93.94	94.05	93.995	2.29452	-50.49
94.05	94.16	94.105	2.29802	-49.58
94.16	94.27	94.215	2.30151	-49.75
94.27	94.38	94.325	2.30501	-49.94
94.38	94.49	94.435	2.30850	-50.51
94.49	94.60	94.545	2.31200	-51.14
94.60	94.71	94.655	2.31549	-51.11
94.71	94.82	94.765	2.31899	-50.70
94.82	94.93	94.875	2.32248	-50.50
94.93	95.04	94.985	2.32598	-50.54
95.04	95.15	95.095	2.32947	-50.92
95.15	95.26	95.205	2.33297	-50.91
95.26	95.37	95.315	2.33646	-50.32
95.37	95.48	95.425	2.33996	-49.25
95.48	95.59	95.535	2.34345	-50.67
95.59	95.70	95.645	2.34695	-50.45
95.70	95.81	95.755	2.35096	-49.97
95.81	95.92	95.865	2.35496	-51.54
95.92	96.03	95.975	2.35897	-52.11
96.03	96.14	96.085	2.36298	-52.97
96.14	96.25	96.195	2.36699	-53.49
96.25	96.36	96.305	2.37099	-52.25
96.36	96.47	96.415	2.37500	-50.95
96.47	96.58	96.525	2.37901	-51.37
96.58	96.69	96.635	2.38302	-51.72
96.69	96.80	96.745	2.38702	-51.35
96.80	96.91	96.855	2.39103	-50.93
96.91	97.02	96.965	2.39504	-50.79
97.02	97.13	97.075	2.39905	-51.27
97.13	97.24	97.185	2.40305	-51.25
97.24	97.35	97.295	2.40706	-50.78
97.35	97.46	97.405	2.41086	-50.52
97.46	97.57	97.515	2.41466	-51.26
97.57	97.68	97.625	2.41845	-51.39
97.68	97.79	97.735	2.42225	-51.28
97.79	97.90	97.845	2.42605	-51.30
97.90	98.01	97.955	2.42985	-50.75
98.01	98.12	98.065	2.43365	-50.90
98.12	98.23	98.175	2.43744	-51.30
98.23	98.34	98.285	2.44124	-51.31
98.34	98.45	98.395	2.44504	-51.86
98.45	98.56	98.505	2.44884	-52.35
98.56	98.67	98.615	2.45264	-52.65
98.67	98.78	98.725	2.45643	-52.35
98.78	98.89	98.835	2.46023	-51.82
98.89	99.00	98.945	2.46403	-52.11
99.00	99.11	99.055	2.46782	-51.43
99.11	99.22	99.165	2.47161	-50.40
99.22	99.33	99.275	2.47540	-50.28
99.33	99.44	99.385	2.47918	-52.11
99.44	99.55	99.495	2.48297	-52.56
99.55	99.66	99.605	2.48676	-50.82
99.66	99.77	99.715	2.49055	-50.62
99.77	99.88	99.825	2.49434	-50.04
99.88	99.99	99.935	2.49813	-50.70
99.99	100.10	100.045	2.50192	-50.78
100.10	100.21	100.155	2.50571	-51.29
100.21	100.32	100.265	2.50949	-51.14
100.32	100.43	100.375	2.51328	-51.60
100.43	100.54	100.485	2.51707	-51.56
100.54	100.65	100.595	2.52086	-51.06
100.65	100.76	100.705	2.52446	-51.81
100.76	100.87	100.815	2.52805	-51.96
100.87	100.98	100.925	2.53165	-51.01
100.98	101.09	101.035	2.53524	-50.66
101.09	101.20	101.145	2.53884	-51.05
101.20	101.31	101.255	2.54243	-50.20
101.31	101.42	101.365	2.54603	-49.76
101.42	101.53	101.475	2.54962	-50.33
101.53	101.64	101.585	2.55322	-50.75
101.64	101.75	101.695	2.55681	-51.17
101.75	101.86	101.805	2.56041	-50.11
101.86	101.97	101.915	2.56400	-50.46
101.97	102.08	102.025	2.56760	-51.80
102.08	102.19	102.135	2.57119	-52.02
102.19	102.30	102.245	2.57479	-51.26
102.30	102.41	102.355	2.57834	-49.92
102.41	102.52	102.465	2.58189	-50.78
102.52	102.63	102.575	2.58544	-50.29
102.63	102.74	102.685	2.58899	-49.55
102.74	102.85	102.795	2.59254	-49.63
102.85	102.96	102.905	2.59609	-50.95
102.96	103.07	103.015	2.59964	-51.42
103.07	103.18	103.125	2.60318	-51.67
103.18	103.29	103.235	2.60673	-50.99
103.29	103.40	103.345	2.61028	-49.53
103.40	103.51	103.455	2.61383	-49.83
103.51	103.62	103.565	2.61738	-49.99
103.62	103.73	103.675	2.62093	-51.03
103.73	103.84	103.785	2.62448	-50.39
103.84	103.95	103.895	2.62803	-50.79
103.95	104.06	104.005	2.63153	-51.09
104.06	104.17	104.115	2.63502	-50.49
104.17	104.28	104.225	2.63852	-50.66
104.28	104.39	104.335	2.64202	-51.32
104.39	104.50	104.445	2.64552	-52.06
104.50	104.61	104.555	2.64901	-50.43
104.61	104.72	104.665	2.65251	-51.37
104.72	104.83	104.775	2.65601	-51.12
104.83	104.94	104.885	2.65951	-49.87
104.94	105.05	104.995	2.66300	-49.00
105.05	105.16	105.105	2.66650	-48.86
